timestamp,arbitration_id,extended,remote,error,dlc,data
35.692,0x50e,0,0,0,8,AAAAAAAAAAA=
35.731,0x10c,0,0,0,8,AQCAAAAAAAA=
35.791,0x12c,0,0,0,8,AggAAHAXAAA=
35.794,0x19f,0,0,0,8,AAAAAHcoAAA=
35.892,0x50f,0,0,0,8,dyguAHcFYAA=
35.922,0x12d,0,0,0,8,AACIE+AuAQA=
35.992,0x1a7,0,0,0,8,AAAAGQgADBc=
36.092,0x10000201,1,0,0,8,AwICAAAAAwA=
36.142,0x12a,0,0,0,8,EAAAAAACAAA=
36.18,0x10b,0,0,0,8,BQ8AAAAAAAA=
36.192,0x10000202,1,0,0,8,AAAAAAAAAAA=
36.292,0x10000203,1,0,0,8,CAAEADgPeCg=
36.392,0x10000204,1,0,0,8,UijR/3cFYAA=
36.492,0x10000205,1,0,0,8,AQBkZGRkAAA=
36.495,0x10000206,1,0,0,8,AAAMFwAZtBQ=
36.498,0x10000207,1,0,0,8,AAAAACYQAAA=
36.501,0x10000208,1,0,0,8,AAAAAAAAAAA=
36.591,0x310,0,0,0,8,AQACAAAAAAA=
36.692,0x50e,0,0,0,8,AAAAAAAAAAA=
36.732,0x10c,0,0,0,8,AQCAAAAAAAA=
36.79,0x12c,0,0,0,8,AggAAHAXAAA=
36.792,0x19f,0,0,0,8,AAAAAHcoAAA=
36.891,0x50f,0,0,0,8,dyg3AHQFYAA=
36.919,0x12d,0,0,0,8,AACIE+AuAQA=
36.992,0x1a7,0,0,0,8,AAAAGQgADBc=
37.139,0x12a,0,0,0,8,EAAAAAACAAA=
37.179,0x10b,0,0,0,8,BQ8AAAAAAAA=
37.592,0x310,0,0,0,8,AQACAAAAAAA=
37.692,0x50e,0,0,0,8,AAAAAAAAAAA=
37.732,0x10c,0,0,0,8,AQCAAAAAAAA=
37.791,0x12c,0,0,0,8,AggAAHAXAAA=
37.794,0x19f,0,0,0,8,AAAAAHcoAAA=
37.891,0x50f,0,0,0,8,dygvAHQFYAA=
37.924,0x12d,0,0,0,8,AACIE+AuAQA=
37.992,0x1a7,0,0,0,8,AAAAGQgADBc=
38.141,0x12a,0,0,0,8,EAAAAAACAAA=
38.182,0x10b,0,0,0,8,BQ8AAAAAAAA=
38.592,0x310,0,0,0,8,AQACAAAAAAA=
38.692,0x50e,0,0,0,8,AAAAAAAAAAA=
38.736,0x10c,0,0,0,8,AQCAAAAAAAA=
38.792,0x19f,0,0,0,8,AAAAAHgoAAA=
38.795,0x12c,0,0,0,8,AggAAHAXAAA=
38.892,0x50f,0,0,0,8,dygwAHQFYAA=
38.922,0x12d,0,0,0,8,AACIE+AuAQA=
38.992,0x1a7,0,0,0,8,AAAAGQgADBc=
30.143,0x12a,0,0,0,8,EAAAAAACAAA=
30.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
30.591,0x310,0,0,0,8,AQACAAAAAAA=
30.692,0x50e,0,0,0,8,AAAAAAAAAAA=
30.732,0x10c,0,0,0,8,AQCAAAAAAAA=
30.792,0x19f,0,0,0,8,AAAAAHcoAAA=
30.794,0x12c,0,0,0,8,AggAAHAXAAA=
30.891,0x50f,0,0,0,8,dygyAHcFYAA=
30.923,0x12d,0,0,0,8,AACIE+AuAQA=
30.991,0x1a7,0,0,0,8,AAAAGQgADBc=
31.143,0x12a,0,0,0,8,EAAAAAACAAA=
31.184,0x10b,0,0,0,8,BQ8AAAAAAAA=
31.592,0x310,0,0,0,8,AQACAAAAAAA=
31.692,0x50e,0,0,0,8,AAAAAAAAAAA=
31.732,0x10c,0,0,0,8,AQCAAAAAAAA=
31.792,0x19f,0,0,0,8,AAAAAHcoAAA=
31.794,0x12c,0,0,0,8,AggAAHAXAAA=
31.891,0x50f,0,0,0,8,dygwAHUFYAA=
31.922,0x12d,0,0,0,8,AACIE+AuAQA=
31.991,0x1a7,0,0,0,8,AAAAGQgADBc=
32.142,0x12a,0,0,0,8,EAAAAAACAAA=
32.184,0x10b,0,0,0,8,BQ8AAAAAAAA=
32.592,0x310,0,0,0,8,AQACAAAAAAA=
32.692,0x50e,0,0,0,8,AAAAAAAAAAA=
32.731,0x10c,0,0,0,8,AQCAAAAAAAA=
32.791,0x19f,0,0,0,8,AAAAAHcoAAA=
32.794,0x12c,0,0,0,8,AggAAHAXAAA=
32.892,0x50f,0,0,0,8,dygtAHYFYAA=
32.924,0x12d,0,0,0,8,AACIE+AuAQA=
32.992,0x1a7,0,0,0,8,AAAAGQgADBc=
33.143,0x12a,0,0,0,8,EAAAAAACAAA=
33.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
33.592,0x310,0,0,0,8,AQACAAAAAAA=
33.691,0x50e,0,0,0,8,AAAAAAAAAAA=
33.731,0x10c,0,0,0,8,AQCAAAAAAAA=
33.789,0x12c,0,0,0,8,AggAAHAXAAA=
33.792,0x19f,0,0,0,8,AAAAAHcoAAA=
33.891,0x50f,0,0,0,8,dygyAHUFYAA=
33.923,0x12d,0,0,0,8,AACIE+AuAQA=
33.991,0x1a7,0,0,0,8,AAAAGQgADBc=
34.142,0x12a,0,0,0,8,EAAAAAACAAA=
34.182,0x10b,0,0,0,8,BQ8AAAAAAAA=
34.592,0x310,0,0,0,8,AQACAAAAAAA=
34.692,0x50e,0,0,0,8,AAAAAAAAAAA=
34.73,0x10c,0,0,0,8,AQCAAAAAAAA=
34.791,0x12c,0,0,0,8,AggAAHAXAAA=
34.793,0x19f,0,0,0,8,AAAAAHcoAAA=
34.891,0x50f,0,0,0,8,eCgzAHYFYAA=
34.919,0x12d,0,0,0,8,AACIE+AuAQA=
34.991,0x1a7,0,0,0,8,AAAAGQgADBc=
35.141,0x12a,0,0,0,8,EAAAAAACAAA=
35.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
35.592,0x310,0,0,0,8,AQACAAAAAAA=
35.692,0x50e,0,0,0,8,AAAAAAAAAAA=
35.731,0x10c,0,0,0,8,AQCAAAAAAAA=
35.791,0x12c,0,0,0,8,AggAAHAXAAA=
35.793,0x19f,0,0,0,8,AAAAAHcoAAA=
35.892,0x50f,0,0,0,8,dygrAHYFYAA=
35.927,0x12d,0,0,0,8,AACIE+AuAQA=
35.991,0x1a7,0,0,0,8,AAAAGQgADBc=
36.142,0x12a,0,0,0,8,EAAAAAACAAA=
36.182,0x10b,0,0,0,8,BQ8AAAAAAAA=
36.583,0x8192a3b,1,0,0,8,AAAAAAAAAAA=
36.592,0x310,0,0,0,8,AQACAAAAAAA=
36.692,0x50e,0,0,0,8,AAAAAAAAAAA=
36.734,0x10c,0,0,0,8,AQCAAAAAAAA=
36.791,0x19f,0,0,0,8,AAAAAHcoAAA=
36.794,0x12c,0,0,0,8,AggAAHAXAAA=
36.891,0x50f,0,0,0,8,dyg0AHYFYAA=
36.92,0x12d,0,0,0,8,AACIE+AuAQA=
36.992,0x1a7,0,0,0,8,AAAAGQgADBc=
37.091,0x10000201,1,0,0,8,AwICAAAAAwA=
37.143,0x12a,0,0,0,8,EAAAAAACAAA=
37.184,0x10b,0,0,0,8,BQ8AAAAAAAA=
37.192,0x10000202,1,0,0,8,AAAAAAAAAAA=
37.292,0x10000203,1,0,0,8,dgAEADgPeCg=
37.391,0x10000204,1,0,0,8,USjR/3cFYAA=
37.491,0x10000205,1,0,0,8,AQBkZGRkAAA=
37.494,0x10000206,1,0,0,8,AAAMFwAZtBQ=
37.497,0x10000207,1,0,0,8,AAAAAPgQAAA=
37.5,0x10000208,1,0,0,8,AAAAAAAAAAA=
37.591,0x310,0,0,0,8,AQACAAAAAAA=
37.692,0x50e,0,0,0,8,AAAAAAAAAAA=
37.73,0x10c,0,0,0,8,AQCAAAAAAAA=
37.792,0x19f,0,0,0,8,AAAAAHcoAAA=
37.806,0x12c,0,0,0,8,AggAAHAXAAA=
37.891,0x50f,0,0,0,8,dygxAHcFYAA=
37.922,0x12d,0,0,0,8,AACIE+AuAQA=
37.991,0x1a7,0,0,0,8,AAAAGQgADBc=
38.141,0x12a,0,0,0,8,EAAAAAACAAA=
38.179,0x10b,0,0,0,8,BQ8AAAAAAAA=
38.591,0x310,0,0,0,8,AQACAAAAAAA=
38.692,0x50e,0,0,0,8,AAAAAAAAAAA=
38.731,0x10c,0,0,0,8,AQCAAAAAAAA=
38.789,0x12c,0,0,0,8,AggAAHAXAAA=
38.791,0x19f,0,0,0,8,AAAAAHEoAAA=
38.891,0x50f,0,0,0,8,cShoAHUF7QA=
38.921,0x12d,0,0,0,8,AACIE+AuAQA=
38.992,0x1a7,0,0,0,8,AAAAGQgADBc=
39.14,0x12a,0,0,0,8,EAAAAAACAAA=
39.179,0x10b,0,0,0,8,BQ8AAAAAAAA=
39.591,0x310,0,0,0,8,AQACAAAAAAA=
39.691,0x50e,0,0,0,8,AAAAAAAAAAA=
39.731,0x10c,0,0,0,8,AQCAAAAAAAA=
39.791,0x12c,0,0,0,8,AggAAHAXAAA=
39.793,0x19f,0,0,0,8,AAAAAHEoAAA=
39.891,0x50f,0,0,0,8,cChzAHYFUQE=
39.92,0x12d,0,0,0,8,AACIE+AuAQA=
39.991,0x1a7,0,0,0,8,AAAAGQgADBc=
31.141,0x12a,0,0,0,8,EAAAAAACAAA=
31.179,0x10b,0,0,0,8,BQ8AAAAAAAA=
31.592,0x310,0,0,0,8,AQACAAAAAAA=
31.692,0x50e,0,0,0,8,AAAAAAAAAAA=
31.731,0x10c,0,0,0,8,AQCAAAAAAAA=
31.792,0x12c,0,0,0,8,AggAAHAXAAA=
31.794,0x19f,0,0,0,8,AAAAAHAoAAA=
31.891,0x50f,0,0,0,8,cShxAHUFhgE=
31.92,0x12d,0,0,0,8,AACIE+AuAQA=
31.991,0x1a7,0,0,0,8,AAAAGQgADBc=
32.141,0x12a,0,0,0,8,EAAAAAACAAA=
32.18,0x10b,0,0,0,8,BQ8AAAAAAAA=
32.592,0x310,0,0,0,8,AQACAAAAAAA=
32.692,0x50e,0,0,0,8,AAAAAAAAAAA=
32.732,0x10c,0,0,0,8,AQCAAAAAAAA=
32.792,0x19f,0,0,0,8,AAAAAHAoAAA=
32.794,0x12c,0,0,0,8,AggAAHAXAAA=
32.891,0x50f,0,0,0,8,cChyAHYFowE=
32.922,0x12d,0,0,0,8,AACIE+AuAQA=
32.992,0x1a7,0,0,0,8,AAAAGQgADBc=
33.142,0x12a,0,0,0,8,EAAAAAACAAA=
33.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
33.591,0x310,0,0,0,8,AQACAAAAAAA=
33.692,0x50e,0,0,0,8,AAAAAAAAAAA=
33.731,0x10c,0,0,0,8,AQCAAAAAAAA=
33.791,0x19f,0,0,0,8,AAAAAHAoAAA=
33.793,0x12c,0,0,0,8,AggAAHAXAAA=
33.891,0x50f,0,0,0,8,cChwAHQFsgE=
33.922,0x12d,0,0,0,8,AACIE+AuAQA=
33.992,0x1a7,0,0,0,8,AAAAGQgADBc=
34.141,0x12a,0,0,0,8,EAAAAAACAAA=
34.18,0x10b,0,0,0,8,BQ8AAAAAAAA=
34.591,0x310,0,0,0,8,AQACAAAAAAA=
34.691,0x50e,0,0,0,8,AAAAAAAAAAA=
34.73,0x10c,0,0,0,8,AQCAAAAAAAA=
34.791,0x12c,0,0,0,8,AggAAHAXAAA=
34.793,0x19f,0,0,0,8,AAAAAHAoAAA=
34.891,0x50f,0,0,0,8,cCh1AHYFugE=
34.921,0x12d,0,0,0,8,AACIE+AuAQA=
34.991,0x1a7,0,0,0,8,AAAAGQgADBc=
35.143,0x12a,0,0,0,8,EAAAAAACAAA=
35.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
35.591,0x310,0,0,0,8,AQACAAAAAAA=
35.691,0x50e,0,0,0,8,AAAAAAAAAAA=
35.732,0x10c,0,0,0,8,AQCAAAAAAAA=
35.79,0x12c,0,0,0,8,AggAAHAXAAA=
35.793,0x19f,0,0,0,8,AAAAAHAoAAA=
35.891,0x50f,0,0,0,8,cCh5AHYFvgE=
35.922,0x12d,0,0,0,8,AACIE+AuAQA=
35.992,0x1a7,0,0,0,8,AAAAGQgADBc=
36.139,0x12a,0,0,0,8,EAAAAAACAAA=
36.178,0x10b,0,0,0,8,BQ8AAAAAAAA=
36.592,0x310,0,0,0,8,AQACAAAAAAA=
36.692,0x50e,0,0,0,8,AAAAAAAAAAA=
36.731,0x10c,0,0,0,8,AQCAAAAAAAA=
36.791,0x12c,0,0,0,8,AggAAHAXAAA=
36.793,0x19f,0,0,0,8,AAAAAHAoAAA=
36.891,0x50f,0,0,0,8,cSh1AHUFwQE=
36.926,0x12d,0,0,0,8,AACIE+AuAQA=
36.992,0x1a7,0,0,0,8,AAAAGQgADBc=
37.143,0x12a,0,0,0,8,EAAAAAACAAA=
37.184,0x10b,0,0,0,8,BQ8AAAAAAAA=
37.585,0x8192a3b,1,0,0,8,AAAAAAAAAAA=
37.591,0x310,0,0,0,8,AQACAAAAAAA=
37.691,0x50e,0,0,0,8,AAAAAAAAAAA=
37.732,0x10c,0,0,0,8,AQCAAAAAAAA=
37.79,0x12c,0,0,0,8,AggAAHAXAAA=
37.793,0x19f,0,0,0,8,AAAAAHAoAAA=
37.891,0x50f,0,0,0,8,cCh3AHYFwgE=
37.922,0x12d,0,0,0,8,AACIE+AuAQA=
37.992,0x1a7,0,0,0,8,AAAAGQgADBc=
38.092,0x10000201,1,0,0,8,AwICAAAAAwA=
38.143,0x12a,0,0,0,8,EAAAAAACAAA=
38.182,0x10b,0,0,0,8,BQ8AAAAAAAA=
38.192,0x10000202,1,0,0,8,AAAAAAAAAAA=
38.291,0x10000203,1,0,0,8,SwAEAAkPdig=
38.392,0x10000204,1,0,0,8,Tiis/3YFwgE=
38.492,0x10000205,1,0,0,8,AQBkZGRkAAA=
38.495,0x10000206,1,0,0,8,AAAMFwAZtBQ=
38.498,0x10000207,1,0,0,8,AAAAAJ4QAAA=
38.501,0x10000208,1,0,0,8,AAAAAAAAAAA=
38.591,0x310,0,0,0,8,AQACAAAAAAA=
38.692,0x50e,0,0,0,8,AAAAAAAAAAA=
38.73,0x10c,0,0,0,8,AQCAAAAAAAA=
38.791,0x12c,0,0,0,8,AggAAHAXAAA=
38.793,0x19f,0,0,0,8,AAAAAHAoAAA=
38.891,0x50f,0,0,0,8,cCh9AHUFwwE=
38.919,0x12d,0,0,0,8,AACIE+AuAQA=
38.991,0x1a7,0,0,0,8,AAAAGQgADBc=
39.141,0x12a,0,0,0,8,EAAAAAACAAA=
39.179,0x10b,0,0,0,8,BQ8AAAAAAAA=
39.591,0x310,0,0,0,8,AQACAAAAAAA=
39.691,0x50e,0,0,0,8,AAAAAAAAAAA=
39.733,0x10c,0,0,0,8,AQCAAAAAAAA=
39.791,0x19f,0,0,0,8,AAAAAHAoAAA=
39.794,0x12c,0,0,0,8,AggAAHAXAAA=
39.891,0x50f,0,0,0,8,cChvAHQFwwE=
39.921,0x12d,0,0,0,8,AACIE+AuAQA=
39.991,0x1a7,0,0,0,8,AAAAGQgADBc=
40.143,0x12a,0,0,0,8,EAAAAAACAAA=
40.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
40.591,0x310,0,0,0,8,AQACAAAAAAA=
40.691,0x50e,0,0,0,8,AAAAAAAAAAA=
40.731,0x10c,0,0,0,8,AQCAAAAAAAA=
40.791,0x19f,0,0,0,8,AAAAAHEoAAA=
40.794,0x12c,0,0,0,8,AggAAHAXAAA=
40.891,0x50f,0,0,0,8,cSh0AHYFwwE=
40.922,0x12d,0,0,0,8,AACIE+AuAQA=
40.991,0x1a7,0,0,0,8,AAAAGQgADBc=
32.141,0x12a,0,0,0,8,EAAAAAACAAA=
32.182,0x10b,0,0,0,8,BQ8AAAAAAAA=
32.592,0x310,0,0,0,8,AQACAAAAAAA=
32.691,0x50e,0,0,0,8,AAAAAAAAAAA=
32.731,0x10c,0,0,0,8,AQCAAAAAAAA=
32.791,0x19f,0,0,0,8,AAAAAHAoAAA=
32.794,0x12c,0,0,0,8,AggAAHAXAAA=
32.891,0x50f,0,0,0,8,cCh2AHYFwwE=
32.924,0x12d,0,0,0,8,AACIE+AuAQA=
32.991,0x1a7,0,0,0,8,AAAAGQgADBc=
33.144,0x12a,0,0,0,8,EAAAAAACAAA=
33.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
33.592,0x310,0,0,0,8,AQACAAAAAAA=
33.692,0x50e,0,0,0,8,AAAAAAAAAAA=
33.733,0x10c,0,0,0,8,AQCAAAAAAAA=
33.792,0x19f,0,0,0,8,AAAAAHAoAAA=
33.794,0x12c,0,0,0,8,AggAAHAXAAA=
33.891,0x50f,0,0,0,8,cCh3AHYFwwE=
33.927,0x12d,0,0,0,8,AACIE+AuAQA=
33.991,0x1a7,0,0,0,8,AAAAGQgADBc=
34.146,0x12a,0,0,0,8,EAAAAAACAAA=
34.186,0x10b,0,0,0,8,BQ8AAAAAAAA=
34.592,0x310,0,0,0,8,AQACAAAAAAA=
34.691,0x50e,0,0,0,8,AAAAAAAAAAA=
34.735,0x10c,0,0,0,8,AQCAAAAAAAA=
34.792,0x19f,0,0,0,8,AAAAAHAoAAA=
34.794,0x12c,0,0,0,8,AggAAHAXAAA=
34.891,0x50f,0,0,0,8,cSh+AHYFwwE=
34.923,0x12d,0,0,0,8,AACIE+AuAQA=
34.991,0x1a7,0,0,0,8,AAAAGQgADBc=
35.142,0x12a,0,0,0,8,EAAAAAACAAA=
35.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
35.591,0x310,0,0,0,8,AQACAAAAAAA=
35.692,0x50e,0,0,0,8,AAAAAAAAAAA=
35.731,0x10c,0,0,0,8,AQCAAAAAAAA=
35.792,0x19f,0,0,0,8,AAAAAHAoAAA=
35.794,0x12c,0,0,0,8,AggAAHAXAAA=
35.89,0x50f,0,0,0,8,cCh1AHYFwwE=
35.922,0x12d,0,0,0,8,AACIE+AuAQA=
35.991,0x1a7,0,0,0,8,AAAAGQgADBc=
36.091,0x644,0,0,0,8,EwoAAAMAAAA=
36.141,0x12a,0,0,0,8,EAAAAAACAAA=
36.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
36.191,0x645,0,0,0,8,BQAAAAAAAAA=
36.591,0x310,0,0,0,8,AQACAAAAAAA=
36.691,0x50e,0,0,0,8,AAAAAAAAAAA=
36.729,0x10c,0,0,0,8,AQCAAAAAAAA=
36.791,0x19f,0,0,0,8,AAAAAHAoAAA=
36.794,0x12c,0,0,0,8,AggAAHAXAAA=
36.891,0x50f,0,0,0,8,cChzAHQFwwE=
36.921,0x12d,0,0,0,8,AACIE+AuAQA=
36.991,0x1a7,0,0,0,8,AAAAGQgADBc=
37.141,0x12a,0,0,0,8,EAAAAAACAAA=
37.18,0x10b,0,0,0,8,BQ8AAAAAAAA=
37.591,0x310,0,0,0,8,AQACAAAAAAA=
37.691,0x50e,0,0,0,8,AAAAAAAAAAA=
37.731,0x10c,0,0,0,8,AQCAAAAAAAA=
37.791,0x19f,0,0,0,8,AAAAAHAoAAA=
37.793,0x12c,0,0,0,8,AggAAHAXAAA=
37.89,0x50f,0,0,0,8,cCh0AHYFwwE=
37.928,0x12d,0,0,0,8,AACIE+AuAQA=
37.991,0x1a7,0,0,0,8,AAAAGQgADBc=
38.143,0x12a,0,0,0,8,EAAAAAACAAA=
38.183,0x10b,0,0,0,8,BQ8AAAAAAAA=
38.583,0x8192a3b,1,0,0,8,AAAAAAAAAAA=
38.591,0x310,0,0,0,8,AQACAAAAAAA=
38.691,0x50e,0,0,0,8,AAAAAAAAAAA=
38.732,0x10c,0,0,0,8,AQCAAAAAAAA=
38.791,0x19f,0,0,0,8,AAAAAHAoAAA=
38.794,0x12c,0,0,0,8,AggAAHAXAAA=
38.89,0x50f,0,0,0,8,cCh3AHYFwwE=
38.923,0x12d,0,0,0,8,AACIE+AuAQA=
38.991,0x1a7,0,0,0,8,AAAAGQgADBc=
39.092,0x10000201,1,0,0,8,AwICAAAAAwA=
39.143,0x12a,0,0,0,8,EAAAAAACAAA=
39.182,0x10b,0,0,0,8,BQ8AAAAAAAA=
39.192,0x10000202,1,0,0,8,AAAAAAAAAAA=
39.291,0x10000203,1,0,0,8,GgAEAPAOdSg=
39.392,0x10000204,1,0,0,8,TiiZ/3YFwwE=
39.492,0x10000205,1,0,0,8,AQBkZGRkAAA=
39.495,0x10000206,1,0,0,8,AAAMFwAZtBQ=
39.497,0x10000207,1,0,0,8,AAAAAMMPAAA=
39.5,0x10000208,1,0,0,8,AAAAAAAAAAA=
39.591,0x310,0,0,0,8,AQACAAAAAAA=
39.691,0x50e,0,0,0,8,AAAAAAAAAAA=
39.731,0x10c,0,0,0,8,AQCAAAAAAAA=
39.79,0x12c,0,0,0,8,AggAAHAXAAA=
39.793,0x19f,0,0,0,8,AAAAAHAoAAA=
39.891,0x50f,0,0,0,8,cCiAAHYFwwE=
39.921,0x12d,0,0,0,8,AACIE+AuAQA=
39.991,0x1a7,0,0,0,8,AAAAGQgADBc=
40.143,0x12a,0,0,0,8,EAAAAAACAAA=
40.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
40.591,0x310,0,0,0,8,AQACAAAAAAA=
40.691,0x50e,0,0,0,8,AAAAAAAAAAA=
40.731,0x10c,0,0,0,8,AQCAAAAAAAA=
40.789,0x12c,0,0,0,8,AggAAHAXAAA=
40.792,0x19f,0,0,0,8,AAAAAHAoAAA=
40.891,0x50f,0,0,0,8,cChvAHYFwwE=
40.92,0x12d,0,0,0,8,AACIE+AuAQA=
40.991,0x1a7,0,0,0,8,AAAAGQgADBc=
41.14,0x12a,0,0,0,8,EAAAAAACAAA=
41.182,0x10b,0,0,0,8,BQ8AAAAAAAA=
41.591,0x310,0,0,0,8,AQACAAAAAAA=
41.691,0x50e,0,0,0,8,AAAAAAAAAAA=
41.73,0x10c,0,0,0,8,AQCAAAAAAAA=
41.791,0x19f,0,0,0,8,AAAAAHAoAAA=
41.794,0x12c,0,0,0,8,AggAAHAXAAA=
41.891,0x50f,0,0,0,8,cSh6AHYFwwE=
41.919,0x12d,0,0,0,8,AACIE+AuAQA=
41.991,0x1a7,0,0,0,8,AAAAGQgADBc=
33.14,0x12a,0,0,0,8,EAAAAAACAAA=
33.18,0x10b,0,0,0,8,BQ8AAAAAAAA=
33.591,0x310,0,0,0,8,AQACAAAAAAA=
33.69,0x50e,0,0,0,8,AAAAAAAAAAA=
33.731,0x10c,0,0,0,8,AQCAAAAAAAA=
33.79,0x19f,0,0,0,8,AAAAAHAoAAA=
33.793,0x12c,0,0,0,8,AggAAHAXAAA=
33.89,0x50f,0,0,0,8,cCh1AHUFwwE=
33.921,0x12d,0,0,0,8,AACIE+AuAQA=
33.991,0x1a7,0,0,0,8,AAAAGQgADBc=
34.141,0x12a,0,0,0,8,EAAAAAACAAA=
34.18,0x10b,0,0,0,8,BQ8AAAAAAAA=
34.591,0x310,0,0,0,8,AQACAAAAAAA=
34.691,0x50e,0,0,0,8,AAAAAAAAAAA=
34.732,0x10c,0,0,0,8,AQCAAAAAAAA=
34.79,0x19f,0,0,0,8,AAAAAHAoAAA=
34.793,0x12c,0,0,0,8,AggAAHAXAAA=
34.891,0x50f,0,0,0,8,cSh6AHYFwwE=
34.921,0x12d,0,0,0,8,AACIE+AuAQA=
34.991,0x1a7,0,0,0,8,AAAAGQgADBc=
35.141,0x12a,0,0,0,8,EAAAAAACAAA=
35.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
35.591,0x310,0,0,0,8,AQACAAAAAAA=
35.691,0x50e,0,0,0,8,AAAAAAAAAAA=
35.731,0x10c,0,0,0,8,AQCAAAAAAAA=
35.79,0x19f,0,0,0,8,AAAAAHAoAAA=
35.793,0x12c,0,0,0,8,AggAAHAXAAA=
35.891,0x50f,0,0,0,8,cShrAHUFwwE=
35.921,0x12d,0,0,0,8,AACIE+AuAQA=
35.991,0x1a7,0,0,0,8,AAAAGQgADBc=
36.142,0x12a,0,0,0,8,EAAAAAACAAA=
36.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
36.591,0x310,0,0,0,8,AQACAAAAAAA=
36.691,0x50e,0,0,0,8,AAAAAAAAAAA=
36.731,0x10c,0,0,0,8,AQCAAAAAAAA=
36.791,0x19f,0,0,0,8,AAAAAHEoAAA=
36.793,0x12c,0,0,0,8,AggAAHAXAAA=
36.891,0x50f,0,0,0,8,cShuAHQFwwE=
36.92,0x12d,0,0,0,8,AACIE+AuAQA=
36.991,0x1a7,0,0,0,8,AAAAGQgADBc=
37.14,0x12a,0,0,0,8,EAAAAAACAAA=
37.18,0x10b,0,0,0,8,BQ8AAAAAAAA=
37.591,0x310,0,0,0,8,AQACAAAAAAA=
37.691,0x50e,0,0,0,8,AAAAAAAAAAA=
37.733,0x10c,0,0,0,8,AQCAAAAAAAA=
37.79,0x12c,0,0,0,8,AggAAHAXAAA=
37.793,0x19f,0,0,0,8,AAAAAHEoAAA=
37.891,0x50f,0,0,0,8,cShxAHUFwwE=
37.922,0x12d,0,0,0,8,AACIE+AuAQA=
37.991,0x1a7,0,0,0,8,AAAAGQgADBc=
38.141,0x12a,0,0,0,8,EAAAAAACAAA=
38.179,0x10b,0,0,0,8,BQ8AAAAAAAA=
38.59,0x310,0,0,0,8,AQACAAAAAAA=
38.691,0x50e,0,0,0,8,AAAAAAAAAAA=
38.731,0x10c,0,0,0,8,AQCAAAAAAAA=
38.79,0x12c,0,0,0,8,AggAAHAXAAA=
38.793,0x19f,0,0,0,8,AAAAAHAoAAA=
38.89,0x50f,0,0,0,8,cChyAHUFwwE=
38.926,0x12d,0,0,0,8,AACIE+AuAQA=
38.991,0x1a7,0,0,0,8,AAAAGQgADBc=
39.141,0x12a,0,0,0,8,EAAAAAACAAA=
39.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
39.58,0x8192a3b,1,0,0,8,AAAAAAAAAAA=
39.591,0x310,0,0,0,8,AQACAAAAAAA=
39.691,0x50e,0,0,0,8,AAAAAAAAAAA=
39.73,0x10c,0,0,0,8,AQCAAAAAAAA=
39.791,0x19f,0,0,0,8,AAAAAHEoAAA=
39.793,0x12c,0,0,0,8,AggAAHAXAAA=
39.891,0x50f,0,0,0,8,cSh3AHUFwwE=
39.921,0x12d,0,0,0,8,AACIE+AuAQA=
39.991,0x1a7,0,0,0,8,AAAAGQgADBc=
40.091,0x10000201,1,0,0,8,AwICAAAAAwA=
40.141,0x12a,0,0,0,8,EAAAAAACAAA=
40.182,0x10b,0,0,0,8,BQ8AAAAAAAA=
40.191,0x10000202,1,0,0,8,AAAAAAAAAAA=
40.291,0x10000203,1,0,0,8,CQAEAOUOdSg=
40.391,0x10000204,1,0,0,8,TiiR/3UFwwE=
40.491,0x10000205,1,0,0,8,AQBkZGRkAAA=
40.494,0x10000206,1,0,0,8,AAAMFwAZtBQ=
40.497,0x10000207,1,0,0,8,AAAAACwQAAA=
40.5,0x10000208,1,0,0,8,AAAAAAAAAAA=
40.591,0x310,0,0,0,8,AQACAAAAAAA=
40.69,0x50e,0,0,0,8,AAAAAAAAAAA=
40.73,0x10c,0,0,0,8,AQCAAAAAAAA=
40.79,0x19f,0,0,0,8,AAAAAHEoAAA=
40.793,0x12c,0,0,0,8,AggAAHAXAAA=
40.89,0x50f,0,0,0,8,cSh3AHYFwwE=
40.92,0x12d,0,0,0,8,AACIE+AuAQA=
40.99,0x1a7,0,0,0,8,AAAAGQgADBc=
41.141,0x12a,0,0,0,8,EAAAAAACAAA=
41.181,0x10b,0,0,0,8,BQ8AAAAAAAA=
41.591,0x310,0,0,0,8,AQACAAAAAAA=
41.691,0x50e,0,0,0,8,AAAAAAAAAAA=
41.729,0x10c,0,0,0,8,AQCAAAAAAAA=
41.79,0x12c,0,0,0,8,AggAAHAXAAA=
41.793,0x19f,0,0,0,8,AAAAAHEoAAA=
